Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2000,1,17,1,2045,2045,2215,2220,DL,1161,N916DN,150,155,118,-5,0,DFW,PHX,868,8,24,0,NA,0,NA,NA,NA,NA,NA
2000,1,18,2,2045,2045,2221,2220,DL,1161,N914DN,156,155,126,1,0,DFW,PHX,868,5,25,0,NA,0,NA,NA,NA,NA,NA
2000,1,19,3,2046,2045,2225,2220,DL,1161,N915DN,159,155,126,5,1,DFW,PHX,868,5,28,0,NA,0,NA,NA,NA,NA,NA
2000,1,20,4,2058,2045,2229,2220,DL,1161,N908DA,151,155,127,9,13,DFW,PHX,868,4,20,0,NA,0,NA,NA,NA,NA,NA
2000,1,21,5,2046,2045,2224,2220,DL,1161,N902DA,158,155,132,4,1,DFW,PHX,868,6,20,0,NA,0,NA,NA,NA,NA,NA
2000,1,22,6,2041,2045,2221,2220,DL,1161,N903DA,160,155,130,1,-4,DFW,PHX,868,4,26,0,NA,0,NA,NA,NA,NA,NA
2000,1,23,7,2044,2045,2220,2220,DL,1161,N909DA,156,155,130,0,-1,DFW,PHX,868,5,21,0,NA,0,NA,NA,NA,NA,NA
2000,1,24,1,2041,2045,2222,2220,DL,1161,N904DA,161,155,129,2,-4,DFW,PHX,868,5,27,0,NA,0,NA,NA,NA,NA,NA
2000,1,25,2,2044,2045,2210,2220,DL,1161,N902DA,146,155,129,-10,-1,DFW,PHX,868,4,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,26,3,2208,2045,2346,2220,DL,1161,N903DA,158,155,135,86,83,DFW,PHX,868,8,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,27,4,2205,2045,102,2220,DL,1161,N901DA,237,155,132,162,80,DFW,PHX,868,6,99,0,NA,0,NA,NA,NA,NA,NA
2000,1,28,5,2107,2045,2308,2220,DL,1161,N901DA,181,155,151,48,22,DFW,PHX,868,9,21,0,NA,0,NA,NA,NA,NA,NA
2000,1,29,6,2049,2045,2223,2220,DL,1161,N913DN,154,155,135,3,4,DFW,PHX,868,4,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,30,7,2043,2045,2221,2220,DL,1161,N905DA,158,155,131,1,-2,DFW,PHX,868,6,21,0,NA,0,NA,NA,NA,NA,NA
2000,1,31,1,2121,2045,2308,2220,DL,1161,N901DA,167,155,145,48,36,DFW,PHX,868,4,18,0,NA,0,NA,NA,NA,NA,NA
2000,1,1,6,1016,1020,1140,1154,DL,1295,N601DL,144,154,126,-14,-4,DFW,PHX,868,4,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,2,7,1014,1020,1158,1154,DL,1295,N629DL,164,154,139,4,-6,DFW,PHX,868,6,19,0,NA,0,NA,NA,NA,NA,NA
2000,1,3,1,1018,1020,1200,1154,DL,1295,N666DN,162,154,137,6,-2,DFW,PHX,868,8,17,0,NA,0,NA,NA,NA,NA,NA
2000,1,4,2,1020,1020,1142,1154,DL,1295,N634DL,142,154,126,-12,0,DFW,PHX,868,5,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,5,3,1018,1020,1138,1154,DL,1295,N654DL,140,154,121,-16,-2,DFW,PHX,868,5,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,6,4,1015,1020,1152,1154,DL,1295,N686DA,157,154,133,-2,-5,DFW,PHX,868,6,18,0,NA,0,NA,NA,NA,NA,NA
2000,1,7,5,1049,1020,1252,1154,DL,1295,N618DL,183,154,143,58,29,DFW,PHX,868,5,35,0,NA,0,NA,NA,NA,NA,NA
2000,1,8,6,1020,1020,1151,1154,DL,1295,N672DL,151,154,128,-3,0,DFW,PHX,868,10,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,9,7,1017,1020,1150,1154,DL,1295,N643DL,153,154,136,-4,-3,DFW,PHX,868,6,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,10,1,1017,1020,1149,1154,DL,1295,N654DL,152,154,131,-5,-3,DFW,PHX,868,5,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,11,2,1018,1020,1146,1154,DL,1295,N689DL,148,154,127,-8,-2,DFW,PHX,868,7,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,12,3,1022,1020,1148,1154,DL,1295,N662DN,146,154,119,-6,2,DFW,PHX,868,8,19,0,NA,0,NA,NA,NA,NA,NA
2000,1,13,4,1026,1020,1153,1154,DL,1295,N632DL,147,154,122,-1,6,DFW,PHX,868,10,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,14,5,1020,1020,1143,1154,DL,1295,N613DL,143,154,123,-11,0,DFW,PHX,868,6,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,15,6,1018,1020,1144,1154,DL,1295,N653DL,146,154,123,-10,-2,DFW,PHX,868,10,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,16,7,1019,1020,1138,1154,DL,1295,N660DL,139,154,119,-16,-1,DFW,PHX,868,5,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,17,1,1025,1020,1147,1154,DL,1295,N698DL,142,154,117,-7,5,DFW,PHX,868,11,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,18,2,1017,1020,1138,1154,DL,1295,N639DL,141,154,126,-16,-3,DFW,PHX,868,5,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,19,3,1022,1020,1151,1154,DL,1295,N612DL,149,154,127,-3,2,DFW,PHX,868,6,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,20,4,1016,1020,1141,1154,DL,1295,N696DA,145,154,129,-13,-4,DFW,PHX,868,5,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,21,5,1014,1020,1148,1154,DL,1295,N614DL,154,154,131,-6,-6,DFW,PHX,868,5,18,0,NA,0,NA,NA,NA,NA,NA
2000,1,22,6,1029,1020,1207,1154,DL,1295,N673DL,158,154,134,13,9,DFW,PHX,868,8,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,23,7,1017,1020,1156,1154,DL,1295,N689DL,159,154,140,2,-3,DFW,PHX,868,8,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,24,1,1019,1020,1153,1154,DL,1295,N668DN,154,154,126,-1,-1,DFW,PHX,868,14,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,25,2,1017,1020,1145,1154,DL,1295,N631DL,148,154,127,-9,-3,DFW,PHX,868,5,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,26,3,NA,1020,NA,1154,DL,1295,N603DL,NA,154,NA,NA,NA,DFW,PHX,868,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,27,4,NA,1020,NA,1154,DL,1295,N628DL,NA,154,NA,NA,NA,DFW,PHX,868,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,28,5,1024,1020,1219,1154,DL,1295,N622DL,175,154,148,25,4,DFW,PHX,868,6,21,0,NA,0,NA,NA,NA,NA,NA
2000,1,29,6,1024,1020,1206,1154,DL,1295,N615DL,162,154,137,12,4,DFW,PHX,868,10,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,30,7,1037,1020,1217,1154,DL,1295,N620DL,160,154,137,23,17,DFW,PHX,868,6,17,0,NA,0,NA,NA,NA,NA,NA
2000,1,31,1,1018,1020,1153,1154,DL,1295,N642DL,155,154,135,-1,-2,DFW,PHX,868,5,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,1,6,816,820,947,952,HP,541,N308AW,151,152,136,-5,-4,DFW,PHX,868,7,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,2,7,817,820,953,952,HP,541,N328AW,156,152,142,1,-3,DFW,PHX,868,5,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,3,1,NA,820,NA,952,HP,541,N914AW,NA,152,NA,NA,NA,DFW,PHX,868,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,4,2,NA,805,NA,940,HP,541,N914AW,NA,155,NA,NA,NA,DFW,PHX,868,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,5,3,810,805,940,940,HP,541,N308AW,150,155,137,0,5,DFW,PHX,868,4,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,6,4,801,805,928,940,HP,541,N304AW,147,155,132,-12,-4,DFW,PHX,868,6,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,7,5,801,805,925,940,HP,541,N157AW,144,155,130,-15,-4,DFW,PHX,868,4,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,8,6,802,805,937,940,HP,541,N308AW,155,155,132,-3,-3,DFW,PHX,868,4,19,0,NA,0,NA,NA,NA,NA,NA
2000,1,9,7,805,805,942,940,HP,541,N149AW,157,155,146,2,0,DFW,PHX,868,4,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,10,1,803,805,942,940,HP,541,N326AW,159,155,141,2,-2,DFW,PHX,868,3,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,11,2,801,805,930,940,HP,541,N325AW,149,155,130,-10,-4,DFW,PHX,868,5,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,12,3,802,805,942,940,HP,541,N154AW,160,155,143,2,-3,DFW,PHX,868,5,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,13,4,801,805,941,940,HP,541,N172AW,160,155,143,1,-4,DFW,PHX,868,4,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,14,5,801,805,938,940,HP,541,N332AW,157,155,139,-2,-4,DFW,PHX,868,5,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,15,6,802,805,930,940,HP,541,N327AW,148,155,127,-10,-3,DFW,PHX,868,7,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,16,7,801,805,930,940,HP,541,N314AW,149,155,125,-10,-4,DFW,PHX,868,5,19,0,NA,0,NA,NA,NA,NA,NA
2000,1,17,1,805,805,935,940,HP,541,N168AW,150,155,130,-5,0,DFW,PHX,868,5,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,18,2,801,805,933,940,HP,541,N164AW,152,155,132,-7,-4,DFW,PHX,868,5,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,19,3,805,805,939,940,HP,541,N169AW,154,155,132,-1,0,DFW,PHX,868,4,18,0,NA,0,NA,NA,NA,NA,NA
2000,1,20,4,801,805,939,940,HP,541,N312AW,158,155,137,-1,-4,DFW,PHX,868,7,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,21,5,801,805,943,940,HP,541,N158AW,162,155,141,3,-4,DFW,PHX,868,8,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,22,6,802,805,937,940,HP,541,N185AW,155,155,141,-3,-3,DFW,PHX,868,5,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,23,7,801,805,950,940,HP,541,N182AW,169,155,156,10,-4,DFW,PHX,868,4,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,24,1,802,805,933,940,HP,541,N155AW,151,155,133,-7,-3,DFW,PHX,868,6,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,25,2,822,805,950,940,HP,541,N323AW,148,155,136,10,17,DFW,PHX,868,4,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,26,3,805,805,947,940,HP,541,N327AW,162,155,141,7,0,DFW,PHX,868,5,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,27,4,1026,805,1423,940,HP,541,N175AW,297,155,140,283,141,DFW,PHX,868,6,151,0,NA,0,NA,NA,NA,NA,NA
2000,1,28,5,801,805,942,940,HP,541,N509DC,161,155,148,2,-4,DFW,PHX,868,4,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,29,6,801,805,945,940,HP,541,N325AW,164,155,150,5,-4,DFW,PHX,868,3,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,30,7,801,805,1009,940,HP,541,N186AW,188,155,150,29,-4,DFW,PHX,868,4,34,0,NA,0,NA,NA,NA,NA,NA
2000,1,31,1,801,805,936,940,HP,541,N334AW,155,155,144,-4,-4,DFW,PHX,868,3,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,1,6,1834,1728,2012,1858,HP,547,N138AW,158,150,145,74,66,DFW,PHX,868,7,6,0,NA,0,NA,NA,NA,NA,NA
2000,1,2,7,1728,1728,1906,1858,HP,547,N168AW,158,150,139,8,0,DFW,PHX,868,6,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,3,1,1728,1728,1914,1858,HP,547,N186AW,166,150,151,16,0,DFW,PHX,868,5,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,8,6,1956,2000,2123,2132,HP,549,N160AW,147,152,129,-9,-4,DFW,PHX,868,5,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,15,6,2007,2000,2129,2132,HP,549,N164AW,142,152,131,-3,7,DFW,PHX,868,4,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,22,6,NA,2000,NA,2132,HP,549,N167AW,NA,152,NA,NA,NA,DFW,PHX,868,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,29,6,NA,2000,NA,2132,HP,549,N160AW,NA,152,NA,NA,NA,DFW,PHX,868,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,1,6,1446,1447,1617,1610,HP,660,N642AW,151,143,136,7,-1,DFW,PHX,868,6,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,8,6,1437,1438,1613,1611,HP,660,N308AW,156,153,135,2,-1,DFW,PHX,868,7,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,15,6,1435,1438,1555,1611,HP,660,N165AW,140,153,120,-16,-3,DFW,PHX,868,8,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,22,6,1434,1438,1605,1611,HP,660,N164AW,151,153,130,-6,-4,DFW,PHX,868,5,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,29,6,1434,1438,1609,1611,HP,660,N180AW,155,153,137,-2,-4,DFW,PHX,868,9,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,2,7,NA,1206,NA,1339,HP,2289,N915AW,NA,153,NA,NA,NA,DFW,PHX,868,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,3,1,1204,1206,1349,1339,HP,2289,N184AW,165,153,143,10,-2,DFW,PHX,868,6,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,4,2,1202,1206,1326,1344,HP,2289,N180AW,144,158,128,-18,-4,DFW,PHX,868,6,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,5,3,1206,1206,1333,1344,HP,2289,N178AW,147,158,132,-11,0,DFW,PHX,868,7,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,6,4,1202,1206,1332,1344,HP,2289,N183AW,150,158,137,-12,-4,DFW,PHX,868,5,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,7,5,1201,1206,1330,1344,HP,2289,N189AW,149,158,133,-14,-5,DFW,PHX,868,7,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,8,6,1202,1206,1333,1344,HP,2289,N149AW,151,158,134,-11,-4,DFW,PHX,868,6,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,9,7,1241,1206,1417,1344,HP,2289,N185AW,156,158,141,33,35,DFW,PHX,868,4,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,10,1,NA,1206,NA,1344,HP,2289,N180AW,NA,158,NA,NA,NA,DFW,PHX,868,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,11,2,1205,1206,1328,1344,HP,2289,N326AW,143,158,130,-16,-1,DFW,PHX,868,6,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,12,3,1202,1206,1319,1344,HP,2289,N180AW,137,158,124,-25,-4,DFW,PHX,868,6,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,13,4,1203,1206,1331,1344,HP,2289,N323AW,148,158,126,-13,-3,DFW,PHX,868,13,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,14,5,1204,1206,1336,1344,HP,2289,N149AW,152,158,128,-8,-2,DFW,PHX,868,17,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,15,6,1202,1206,1329,1344,HP,2289,N172AW,147,158,134,-15,-4,DFW,PHX,868,5,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,16,7,1208,1206,1338,1344,HP,2289,N178AW,150,158,127,-6,2,DFW,PHX,868,14,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,17,1,1202,1206,1321,1344,HP,2289,N184AW,139,158,123,-23,-4,DFW,PHX,868,8,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,18,2,1202,1206,1335,1344,HP,2289,N181AW,153,158,131,-9,-4,DFW,PHX,868,12,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,19,3,1202,1206,1339,1344,HP,2289,N329AW,157,158,135,-5,-4,DFW,PHX,868,6,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,20,4,1204,1206,1337,1344,HP,2289,N181AW,153,158,130,-7,-2,DFW,PHX,868,7,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,21,5,1205,1206,1340,1344,HP,2289,N187AW,155,158,143,-4,-1,DFW,PHX,868,4,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,22,6,1439,1206,1629,1344,HP,2289,N166AW,170,158,150,165,153,DFW,PHX,868,8,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,23,7,1204,1206,1341,1344,HP,2289,N138AW,157,158,143,-3,-2,DFW,PHX,868,6,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,24,1,1238,1206,1418,1344,HP,2289,N181AW,160,158,142,34,32,DFW,PHX,868,5,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,25,2,1206,1206,1336,1344,HP,2289,N189AW,150,158,139,-8,0,DFW,PHX,868,4,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,26,3,1202,1206,1358,1344,HP,2289,N186AW,176,158,164,14,-4,DFW,PHX,868,5,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,27,4,1330,1206,1510,1344,HP,2289,N322AW,160,158,137,86,84,DFW,PHX,868,5,18,0,NA,0,NA,NA,NA,NA,NA
2000,1,28,5,1219,1206,1420,1344,HP,2289,N186AW,181,158,157,36,13,DFW,PHX,868,6,18,0,NA,0,NA,NA,NA,NA,NA
2000,1,29,6,1201,1206,1344,1344,HP,2289,N181AW,163,158,143,0,-5,DFW,PHX,868,6,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,30,7,1206,1206,1337,1344,HP,2289,N182AW,151,158,133,-7,0,DFW,PHX,868,7,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,31,1,NA,1206,NA,1344,HP,2289,N185AW,NA,158,NA,NA,NA,DFW,PHX,868,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,2,7,617,617,755,747,HP,2449,N138AW,158,150,144,8,0,DFW,PHX,868,5,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,3,1,613,617,754,747,HP,2449,N164AW,161,150,141,7,-4,DFW,PHX,868,8,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,4,2,624,624,757,753,HP,2449,N186AW,153,149,138,4,0,DFW,PHX,868,6,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,5,3,625,624,746,753,HP,2449,N167AW,141,149,130,-7,1,DFW,PHX,868,3,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,6,4,620,624,755,753,HP,2449,N330AW,155,149,136,2,-4,DFW,PHX,868,5,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,7,5,621,624,746,753,HP,2449,N306AW,145,149,129,-7,-3,DFW,PHX,868,6,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,9,7,620,624,755,753,HP,2449,N178AW,155,149,139,2,-4,DFW,PHX,868,7,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,10,1,624,624,757,753,HP,2449,N181AW,153,149,139,4,0,DFW,PHX,868,7,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,11,2,624,624,755,753,HP,2449,N185AW,151,149,133,2,0,DFW,PHX,868,7,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,12,3,624,624,755,753,HP,2449,N307AW,151,149,127,2,0,DFW,PHX,868,5,19,0,NA,0,NA,NA,NA,NA,NA
2000,1,13,4,620,624,745,753,HP,2449,N331AW,145,149,132,-8,-4,DFW,PHX,868,4,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,14,5,624,624,747,753,HP,2449,N189AW,143,149,128,-6,0,DFW,PHX,868,5,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,16,7,620,624,745,753,HP,2449,N185AW,145,149,125,-8,-4,DFW,PHX,868,10,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,17,1,622,624,742,753,HP,2449,N181AW,140,149,128,-11,-2,DFW,PHX,868,5,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,18,2,620,624,757,753,HP,2449,N180AW,157,149,134,4,-4,DFW,PHX,868,12,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,19,3,620,624,753,753,HP,2449,N172AW,153,149,135,0,-4,DFW,PHX,868,3,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,20,4,625,624,758,753,HP,2449,N138AW,153,149,138,5,1,DFW,PHX,868,5,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,21,5,620,624,748,753,HP,2449,N173AW,148,149,135,-5,-4,DFW,PHX,868,7,6,0,NA,0,NA,NA,NA,NA,NA
2000,1,23,7,621,624,817,753,HP,2449,N186AW,176,149,158,24,-3,DFW,PHX,868,6,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,24,1,NA,624,NA,753,HP,2449,N138AW,NA,149,NA,NA,NA,DFW,PHX,868,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,25,2,620,624,758,753,HP,2449,N138AW,158,149,140,5,-4,DFW,PHX,868,8,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,26,3,623,624,803,753,HP,2449,N183AW,160,149,143,10,-1,DFW,PHX,868,6,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,27,4,626,624,832,753,HP,2449,N185AW,186,149,140,39,2,DFW,PHX,868,3,43,0,NA,0,NA,NA,NA,NA,NA
2000,1,28,5,624,624,831,753,HP,2449,N149AW,187,149,150,38,0,DFW,PHX,868,4,33,0,NA,0,NA,NA,NA,NA,NA
2000,1,30,7,624,624,820,753,HP,2449,N313AW,176,149,146,27,0,DFW,PHX,868,4,26,0,NA,0,NA,NA,NA,NA,NA
2000,1,31,1,621,624,815,753,HP,2449,N138AW,174,149,147,22,-3,DFW,PHX,868,3,24,0,NA,0,NA,NA,NA,NA,NA
2000,1,2,7,1446,1447,1634,1617,HP,2623,N324AW,168,150,141,17,-1,DFW,PHX,868,18,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,3,1,NA,1447,NA,1617,HP,2623,N914AW,NA,150,NA,NA,NA,DFW,PHX,868,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,4,2,1437,1438,1609,1611,HP,2623,N316AW,152,153,131,-2,-1,DFW,PHX,868,8,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,5,3,NA,1438,NA,1611,HP,2623,N306AW,NA,153,NA,NA,NA,DFW,PHX,868,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,6,4,1438,1438,1602,1611,HP,2623,N315AW,144,153,128,-9,0,DFW,PHX,868,4,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,7,5,1438,1438,1605,1611,HP,2623,N314AW,147,153,127,-6,0,DFW,PHX,868,10,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,9,7,1436,1438,1611,1611,HP,2623,N326AW,155,153,135,0,-2,DFW,PHX,868,6,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,10,1,NA,1438,NA,1611,HP,2623,N334AW,NA,153,NA,NA,NA,DFW,PHX,868,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,11,2,1434,1438,1558,1611,HP,2623,N509DC,144,153,124,-13,-4,DFW,PHX,868,5,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,12,3,1434,1438,1554,1611,HP,2623,N306AW,140,153,115,-17,-4,DFW,PHX,868,9,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,13,4,1434,1438,1558,1611,HP,2623,N315AW,144,153,123,-13,-4,DFW,PHX,868,10,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,14,5,1434,1438,1556,1611,HP,2623,N332AW,142,153,127,-15,-4,DFW,PHX,868,3,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,16,7,1434,1438,1600,1611,HP,2623,N157AW,146,153,122,-11,-4,DFW,PHX,868,9,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,17,1,1439,1438,1612,1611,HP,2623,N168AW,153,153,126,1,1,DFW,PHX,868,17,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,18,2,1434,1438,1600,1611,HP,2623,N314AW,146,153,130,-11,-4,DFW,PHX,868,5,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,19,3,1438,1438,1609,1611,HP,2623,N166AW,151,153,130,-2,0,DFW,PHX,868,13,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,20,4,1435,1438,1605,1611,HP,2623,N169AW,150,153,131,-6,-3,DFW,PHX,868,7,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,21,5,1434,1438,1626,1611,HP,2623,N322AW,172,153,131,15,-4,DFW,PHX,868,23,18,0,NA,0,NA,NA,NA,NA,NA
2000,1,23,7,1434,1438,1638,1611,HP,2623,N330AW,184,153,147,27,-4,DFW,PHX,868,23,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,24,1,1505,1438,1642,1611,HP,2623,N175AW,157,153,137,31,27,DFW,PHX,868,3,17,0,NA,0,NA,NA,NA,NA,NA
2000,1,25,2,1434,1438,1613,1611,HP,2623,N323AW,159,153,142,2,-4,DFW,PHX,868,4,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,26,3,1438,1438,1621,1611,HP,2623,N304AW,163,153,145,10,0,DFW,PHX,868,6,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,27,4,1457,1438,1640,1611,HP,2623,N309AW,163,153,135,29,19,DFW,PHX,868,5,23,0,NA,0,NA,NA,NA,NA,NA
2000,1,28,5,1438,1438,1628,1611,HP,2623,N308AW,170,153,143,17,0,DFW,PHX,868,4,23,0,NA,0,NA,NA,NA,NA,NA
2000,1,30,7,1434,1438,1628,1611,HP,2623,N325AW,174,153,140,17,-4,DFW,PHX,868,24,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,31,1,1438,1438,1615,1611,HP,2623,N334AW,157,153,141,4,0,DFW,PHX,868,3,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,4,2,1724,1728,1912,1900,HP,2704,N167AW,168,152,146,12,-4,DFW,PHX,868,7,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,5,3,1726,1728,1914,1900,HP,2704,N330AW,168,152,145,14,-2,DFW,PHX,868,3,20,0,NA,0,NA,NA,NA,NA,NA
2000,1,6,4,1724,1728,1908,1900,HP,2704,N327AW,164,152,132,8,-4,DFW,PHX,868,3,29,0,NA,0,NA,NA,NA,NA,NA
2000,1,7,5,1728,1728,1909,1900,HP,2704,N149AW,161,152,139,9,0,DFW,PHX,868,5,17,0,NA,0,NA,NA,NA,NA,NA
2000,1,8,6,1839,1728,2003,1900,HP,2704,N178AW,144,152,133,63,71,DFW,PHX,868,4,7,0,NA,0,NA,NA,NA,NA,NA
2000,1,9,7,1740,1728,1925,1900,HP,2704,N181AW,165,152,140,25,12,DFW,PHX,868,10,15,0,NA,0,NA,NA,NA,NA,NA
