Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2000,1,5,3,NA,600,NA,802,HP,710,N635AW,NA,62,NA,NA,NA,LAS,PHX,256,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,6,4,650,600,855,802,HP,710,N634AW,65,62,40,53,50,LAS,PHX,256,10,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,7,5,559,600,818,802,HP,710,N629AW,79,62,49,16,-1,LAS,PHX,256,11,19,0,NA,0,NA,NA,NA,NA,NA
2000,1,9,7,730,600,921,802,HP,710,N653AW,51,62,39,79,90,LAS,PHX,256,3,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,10,1,556,600,755,802,HP,710,N639AW,59,62,39,-7,-4,LAS,PHX,256,5,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,11,2,557,600,807,802,HP,710,N645AW,70,62,44,5,-3,LAS,PHX,256,4,22,0,NA,0,NA,NA,NA,NA,NA
2000,1,12,3,558,600,759,802,HP,710,N634AW,61,62,40,-3,-2,LAS,PHX,256,4,17,0,NA,0,NA,NA,NA,NA,NA
2000,1,13,4,NA,600,NA,802,HP,710,N651AW,NA,62,NA,NA,NA,LAS,PHX,256,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,14,5,614,600,819,802,HP,710,N624AW,65,62,43,17,14,LAS,PHX,256,5,17,0,NA,0,NA,NA,NA,NA,NA
2000,1,16,7,610,600,806,802,HP,710,N644AW,56,62,41,4,10,LAS,PHX,256,3,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,17,1,603,600,806,802,HP,710,N642AW,63,62,44,4,3,LAS,PHX,256,4,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,18,2,600,600,802,802,HP,710,N654AW,62,62,49,0,0,LAS,PHX,256,3,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,19,3,558,600,759,802,HP,710,N627AW,61,62,45,-3,-2,LAS,PHX,256,5,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,20,4,557,600,756,802,HP,710,N655AW,59,62,46,-6,-3,LAS,PHX,256,4,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,21,5,600,600,810,802,HP,710,N638AW,70,62,47,8,0,LAS,PHX,256,8,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,23,7,605,600,800,802,HP,710,N624AW,55,62,37,-2,5,LAS,PHX,256,3,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,24,1,556,600,754,802,HP,710,N802AW,58,62,41,-8,-4,LAS,PHX,256,6,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,25,2,556,600,757,802,HP,710,N633AW,61,62,44,-5,-4,LAS,PHX,256,4,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,26,3,NA,600,NA,802,HP,710,N654AW,NA,62,NA,NA,NA,LAS,PHX,256,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,27,4,600,600,805,802,HP,710,N651AW,65,62,43,3,0,LAS,PHX,256,5,17,0,NA,0,NA,NA,NA,NA,NA
2000,1,28,5,625,600,823,802,HP,710,N651AW,58,62,38,21,25,LAS,PHX,256,5,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,30,7,612,600,811,802,HP,710,N634AW,59,62,40,9,12,LAS,PHX,256,3,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,31,1,600,600,802,802,HP,710,N647AW,62,62,42,0,0,LAS,PHX,256,4,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,1,6,5,2359,213,154,HP,711,N509DC,68,55,42,19,6,LAS,PHX,256,3,23,0,NA,0,NA,NA,NA,NA,NA
2000,1,2,7,9,2359,200,154,HP,711,N909AW,51,55,34,6,10,LAS,PHX,256,4,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,3,1,NA,2359,NA,154,HP,711,N914AW,NA,55,NA,NA,NA,LAS,PHX,256,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,4,2,1538,1530,1750,1740,HP,711,N909AW,72,70,48,10,8,LAS,PHX,256,7,17,0,NA,0,NA,NA,NA,NA,NA
2000,1,5,3,1527,1530,1732,1740,HP,711,N905AW,65,70,42,-8,-3,LAS,PHX,256,6,17,0,NA,0,NA,NA,NA,NA,NA
2000,1,6,4,1530,1530,1737,1740,HP,711,N902AW,67,70,43,-3,0,LAS,PHX,256,4,20,0,NA,0,NA,NA,NA,NA,NA
2000,1,7,5,1526,1530,1733,1740,HP,711,N901AW,67,70,47,-7,-4,LAS,PHX,256,4,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,8,6,1530,1530,1730,1740,HP,711,N904AW,60,70,44,-10,0,LAS,PHX,256,4,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,9,7,1610,1530,1810,1740,HP,711,N907AW,60,70,40,30,40,LAS,PHX,256,5,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,10,1,1530,1530,1739,1740,HP,711,N905AW,69,70,50,-1,0,LAS,PHX,256,9,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,11,2,1530,1530,1730,1740,HP,711,N908AW,60,70,40,-10,0,LAS,PHX,256,5,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,12,3,1529,1530,1734,1740,HP,711,N907AW,65,70,45,-6,-1,LAS,PHX,256,5,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,13,4,1529,1530,1732,1740,HP,711,N910AW,63,70,44,-8,-1,LAS,PHX,256,6,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,14,5,1535,1530,1736,1740,HP,711,N909AW,61,70,43,-4,5,LAS,PHX,256,2,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,15,6,1528,1530,1731,1740,HP,711,N910AW,63,70,44,-9,-2,LAS,PHX,256,4,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,16,7,1531,1530,1742,1740,HP,711,N901AW,71,70,48,2,1,LAS,PHX,256,4,19,0,NA,0,NA,NA,NA,NA,NA
2000,1,17,1,1530,1530,1732,1740,HP,711,N908AW,62,70,46,-8,0,LAS,PHX,256,4,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,18,2,1530,1530,1731,1740,HP,711,N913AW,61,70,42,-9,0,LAS,PHX,256,7,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,19,3,1533,1530,1748,1740,HP,711,N910AW,75,70,50,8,3,LAS,PHX,256,8,17,0,NA,0,NA,NA,NA,NA,NA
2000,1,20,4,1535,1530,1738,1740,HP,711,N910AW,63,70,45,-2,5,LAS,PHX,256,4,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,21,5,1529,1530,1740,1740,HP,711,N901AW,71,70,46,0,-1,LAS,PHX,256,5,20,0,NA,0,NA,NA,NA,NA,NA
2000,1,22,6,1545,1530,1740,1740,HP,711,N906AW,55,70,38,0,15,LAS,PHX,256,3,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,23,7,1534,1530,1749,1740,HP,711,N910AW,75,70,45,9,4,LAS,PHX,256,4,26,0,NA,0,NA,NA,NA,NA,NA
2000,1,24,1,NA,1530,NA,1740,HP,711,N907AW,NA,70,NA,NA,NA,LAS,PHX,256,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,25,2,1526,1530,1732,1740,HP,711,N906AW,66,70,45,-8,-4,LAS,PHX,256,3,18,0,NA,0,NA,NA,NA,NA,NA
2000,1,26,3,1528,1530,1729,1740,HP,711,N910AW,61,70,46,-11,-2,LAS,PHX,256,4,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,27,4,NA,1530,NA,1740,HP,711,N901AW,NA,70,NA,NA,NA,LAS,PHX,256,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,28,5,1545,1530,1746,1740,HP,711,N910AW,61,70,42,6,15,LAS,PHX,256,4,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,29,6,1526,1530,1724,1740,HP,711,N906AW,58,70,42,-16,-4,LAS,PHX,256,4,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,30,7,1530,1530,1735,1740,HP,711,N906AW,65,70,47,-5,0,LAS,PHX,256,5,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,31,1,1539,1530,1741,1740,HP,711,N913AW,62,70,43,1,9,LAS,PHX,256,5,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,1,6,1821,1818,2026,2023,HP,713,N632AW,65,65,45,3,3,LAS,PHX,256,7,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,2,7,1823,1818,2035,2023,HP,713,N635AW,72,65,43,12,5,LAS,PHX,256,9,20,0,NA,0,NA,NA,NA,NA,NA
2000,1,3,1,1822,1818,2032,2023,HP,713,N902AW,70,65,52,9,4,LAS,PHX,256,3,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,4,2,1829,1818,2036,2025,HP,713,N906AW,67,67,48,11,11,LAS,PHX,256,6,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,5,3,1816,1818,2025,2025,HP,713,N913AW,69,67,48,0,-2,LAS,PHX,256,5,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,6,4,1815,1818,2013,2025,HP,713,N906AW,58,67,44,-12,-3,LAS,PHX,256,3,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,7,5,1815,1818,2025,2025,HP,713,N910AW,70,67,46,0,-3,LAS,PHX,256,3,21,0,NA,0,NA,NA,NA,NA,NA
2000,1,8,6,1905,1818,2105,2025,HP,713,N150AW,60,67,45,40,47,LAS,PHX,256,5,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,9,7,1820,1818,2030,2025,HP,713,N913AW,70,67,44,5,2,LAS,PHX,256,6,20,0,NA,0,NA,NA,NA,NA,NA
2000,1,10,1,NA,1818,NA,2025,HP,713,N913AW,NA,67,NA,NA,NA,LAS,PHX,256,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,11,2,1814,1818,2015,2025,HP,713,N902AW,61,67,46,-10,-4,LAS,PHX,256,5,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,12,3,1822,1818,2025,2025,HP,713,N904AW,63,67,46,0,4,LAS,PHX,256,5,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,13,4,1815,1818,2030,2025,HP,713,N906AW,75,67,45,5,-3,LAS,PHX,256,10,20,0,NA,0,NA,NA,NA,NA,NA
2000,1,14,5,NA,1818,NA,2025,HP,713,N628AW,NA,67,NA,NA,NA,LAS,PHX,256,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,15,6,1814,1818,2030,2025,HP,713,N138AW,76,67,44,5,-4,LAS,PHX,256,24,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,16,7,1818,1818,2029,2025,HP,713,N902AW,71,67,55,4,0,LAS,PHX,256,4,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,17,1,1822,1818,2035,2025,HP,713,N910AW,73,67,48,10,4,LAS,PHX,256,5,20,0,NA,0,NA,NA,NA,NA,NA
2000,1,18,2,1815,1818,2033,2025,HP,713,N902AW,78,67,47,8,-3,LAS,PHX,256,10,21,0,NA,0,NA,NA,NA,NA,NA
2000,1,19,3,1818,1818,2031,2025,HP,713,N905AW,73,67,49,6,0,LAS,PHX,256,5,19,0,NA,0,NA,NA,NA,NA,NA
2000,1,20,4,1831,1818,2046,2025,HP,713,N906AW,75,67,49,21,13,LAS,PHX,256,4,22,0,NA,0,NA,NA,NA,NA,NA
2000,1,21,5,1825,1818,2042,2025,HP,713,N904AW,77,67,49,17,7,LAS,PHX,256,7,21,0,NA,0,NA,NA,NA,NA,NA
2000,1,22,6,1814,1818,2015,2025,HP,713,N138AW,61,67,42,-10,-4,LAS,PHX,256,5,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,23,7,1825,1818,2031,2025,HP,713,N902AW,66,67,47,6,7,LAS,PHX,256,4,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,24,1,1814,1818,2019,2025,HP,713,N909AW,65,67,51,-6,-4,LAS,PHX,256,3,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,25,2,1815,1818,2023,2025,HP,713,N909AW,68,67,48,-2,-3,LAS,PHX,256,6,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,26,3,1818,1818,2055,2025,HP,713,N908AW,97,67,67,30,0,LAS,PHX,256,3,27,0,NA,0,NA,NA,NA,NA,NA
2000,1,27,4,1819,1818,2037,2025,HP,713,N902AW,78,67,53,12,1,LAS,PHX,256,8,17,0,NA,0,NA,NA,NA,NA,NA
2000,1,28,5,1816,1818,2017,2025,HP,713,N907AW,61,67,42,-8,-2,LAS,PHX,256,3,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,29,6,1814,1818,2019,2025,HP,713,N178AW,65,67,48,-6,-4,LAS,PHX,256,5,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,30,7,1824,1818,2031,2025,HP,713,N907AW,67,67,44,6,6,LAS,PHX,256,3,20,0,NA,0,NA,NA,NA,NA,NA
2000,1,31,1,1830,1818,2051,2025,HP,713,N902AW,81,67,54,26,12,LAS,PHX,256,8,19,0,NA,0,NA,NA,NA,NA,NA
2000,1,1,6,NA,2044,NA,2245,HP,714,N915AW,NA,61,NA,NA,NA,LAS,PHX,256,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,2,7,2043,2044,2242,2245,HP,714,N175AW,59,61,43,-3,-1,LAS,PHX,256,6,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,3,1,2040,2044,2245,2245,HP,714,N314AW,65,61,42,0,-4,LAS,PHX,256,11,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,4,2,NA,2044,NA,2245,HP,714,N910AW,NA,61,NA,NA,NA,LAS,PHX,256,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,5,3,2049,2044,2256,2245,HP,714,N164AW,67,61,41,11,5,LAS,PHX,256,16,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,6,4,2048,2044,2253,2245,HP,714,N154AW,65,61,47,8,4,LAS,PHX,256,4,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,7,5,2044,2044,2240,2245,HP,714,N307AW,56,61,43,-5,0,LAS,PHX,256,5,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,9,7,2105,2044,2305,2245,HP,714,N309AW,60,61,40,20,21,LAS,PHX,256,5,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,10,1,2040,2044,2243,2245,HP,714,N305AW,63,61,42,-2,-4,LAS,PHX,256,10,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,11,2,2040,2044,2245,2245,HP,714,N308AW,65,61,43,0,-4,LAS,PHX,256,7,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,12,3,2044,2044,2244,2245,HP,714,N156AW,60,61,43,-1,0,LAS,PHX,256,6,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,13,4,2044,2044,2243,2245,HP,714,N334AW,59,61,46,-2,0,LAS,PHX,256,4,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,14,5,2101,2044,2314,2245,HP,714,N325AW,73,61,50,29,17,LAS,PHX,256,13,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,16,7,NA,2044,NA,2245,HP,714,N306AW,NA,61,NA,NA,NA,LAS,PHX,256,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,17,1,2050,2044,2303,2245,HP,714,N154AW,73,61,50,18,6,LAS,PHX,256,9,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,18,2,2042,2044,2251,2245,HP,714,N158AW,69,61,47,6,-2,LAS,PHX,256,6,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,19,3,2040,2044,2235,2245,HP,714,N160AW,55,61,41,-10,-4,LAS,PHX,256,6,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,20,4,2044,2044,2248,2245,HP,714,N155AW,64,61,42,3,0,LAS,PHX,256,9,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,21,5,2044,2044,2246,2245,HP,714,N306AW,62,61,40,1,0,LAS,PHX,256,11,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,23,7,2044,2044,2249,2245,HP,714,N174AW,65,61,43,4,0,LAS,PHX,256,6,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,24,1,2105,2044,2311,2245,HP,714,N336AW,66,61,42,26,21,LAS,PHX,256,8,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,25,2,2044,2044,2244,2245,HP,714,N325AW,60,61,45,-1,0,LAS,PHX,256,5,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,26,3,2040,2044,2242,2245,HP,714,N168AW,62,61,42,-3,-4,LAS,PHX,256,5,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,27,4,2040,2044,2232,2245,HP,714,N169AW,52,61,39,-13,-4,LAS,PHX,256,5,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,28,5,2047,2044,2251,2245,HP,714,N157AW,64,61,44,6,3,LAS,PHX,256,11,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,30,7,2115,2044,2325,2245,HP,714,N910AW,70,61,47,40,31,LAS,PHX,256,7,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,31,1,2049,2044,2300,2245,HP,714,N167AW,71,61,49,15,5,LAS,PHX,256,6,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,5,3,120,45,316,242,HP,715,N645AW,56,57,37,34,35,LAS,PHX,256,4,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,6,4,43,45,232,242,HP,715,N641AW,49,57,36,-10,-2,LAS,PHX,256,4,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,7,5,45,45,242,242,HP,715,N644AW,57,57,36,0,0,LAS,PHX,256,5,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,8,6,52,45,243,242,HP,715,N902AW,51,57,38,1,7,LAS,PHX,256,3,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,9,7,55,45,251,242,HP,715,N335AW,56,57,37,9,10,LAS,PHX,256,4,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,10,1,50,45,247,242,HP,715,N642AW,57,57,38,5,5,LAS,PHX,256,4,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,11,2,148,45,339,242,HP,715,N649AW,51,57,38,57,63,LAS,PHX,256,5,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,12,3,45,45,235,242,HP,715,N803AW,50,57,36,-7,0,LAS,PHX,256,4,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,13,4,57,45,302,242,HP,715,N801AW,65,57,39,20,12,LAS,PHX,256,4,22,0,NA,0,NA,NA,NA,NA,NA
2000,1,14,5,55,45,253,242,HP,715,N656AW,58,57,40,11,10,LAS,PHX,256,3,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,15,6,113,45,305,242,HP,715,N905AW,52,57,38,23,28,LAS,PHX,256,3,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,16,7,56,45,246,242,HP,715,N304AW,50,57,39,4,11,LAS,PHX,256,2,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,17,1,56,45,254,242,HP,715,N652AW,58,57,37,12,11,LAS,PHX,256,3,18,0,NA,0,NA,NA,NA,NA,NA
2000,1,18,2,45,45,238,242,HP,715,N628AW,53,57,38,-4,0,LAS,PHX,256,4,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,19,3,48,45,249,242,HP,715,N645AW,61,57,36,7,3,LAS,PHX,256,4,21,0,NA,0,NA,NA,NA,NA,NA
2000,1,20,4,43,45,239,242,HP,715,N640AW,56,57,38,-3,-2,LAS,PHX,256,3,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,21,5,124,45,317,242,HP,715,N643AW,53,57,36,35,39,LAS,PHX,256,3,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,22,6,45,45,235,242,HP,715,N908AW,50,57,38,-7,0,LAS,PHX,256,2,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,23,7,43,45,234,242,HP,715,N327AW,51,57,37,-8,-2,LAS,PHX,256,4,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,24,1,51,45,244,242,HP,715,N620AW,53,57,35,2,6,LAS,PHX,256,6,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,25,2,55,45,247,242,HP,715,N652AW,52,57,38,5,10,LAS,PHX,256,4,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,26,3,152,45,354,242,HP,715,N627AW,62,57,43,72,67,LAS,PHX,256,4,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,27,4,45,45,243,242,HP,715,N647AW,58,57,32,1,0,LAS,PHX,256,6,20,0,NA,0,NA,NA,NA,NA,NA
2000,1,28,5,108,45,305,242,HP,715,N629AW,57,57,36,23,23,LAS,PHX,256,4,17,0,NA,0,NA,NA,NA,NA,NA
2000,1,29,6,50,45,250,242,HP,715,N909AW,60,57,35,8,5,LAS,PHX,256,5,20,0,NA,0,NA,NA,NA,NA,NA
2000,1,30,7,41,45,232,242,HP,715,N168AW,51,57,39,-10,-4,LAS,PHX,256,3,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,31,1,45,45,237,242,HP,715,N624AW,52,57,34,-5,0,LAS,PHX,256,3,15,0,NA,0,NA,NA,NA,NA,NA
2000,1,4,2,9,2359,206,202,HP,717,N160AW,57,63,40,4,10,LAS,PHX,256,6,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,5,3,5,2359,158,202,HP,717,N329AW,53,63,39,-4,6,LAS,PHX,256,5,9,0,NA,0,NA,NA,NA,NA,NA
2000,1,6,4,130,2359,325,202,HP,717,N327AW,55,63,40,83,91,LAS,PHX,256,5,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,7,5,5,2359,217,202,HP,717,N158AW,72,63,42,15,6,LAS,PHX,256,3,27,0,NA,0,NA,NA,NA,NA,NA
2000,1,8,6,NA,2359,NA,202,HP,717,N185AW,NA,63,NA,NA,NA,LAS,PHX,256,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,9,7,10,2359,209,202,HP,717,N172AW,59,63,38,7,11,LAS,PHX,256,3,18,0,NA,0,NA,NA,NA,NA,NA
2000,1,10,1,2358,2359,159,202,HP,717,N311AW,61,63,39,-3,-1,LAS,PHX,256,4,18,0,NA,0,NA,NA,NA,NA,NA
2000,1,11,2,2359,2359,158,202,HP,717,N150AW,59,63,38,-4,0,LAS,PHX,256,5,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,12,3,NA,2359,NA,202,HP,717,N323AW,NA,63,NA,NA,NA,LAS,PHX,256,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,13,4,2358,2359,214,202,HP,717,N305AW,76,63,43,12,-1,LAS,PHX,256,3,30,0,NA,0,NA,NA,NA,NA,NA
2000,1,14,5,116,2359,307,202,HP,717,N316AW,51,63,37,65,77,LAS,PHX,256,3,11,0,NA,0,NA,NA,NA,NA,NA
2000,1,15,6,NA,2359,NA,202,HP,717,N331AW,NA,63,NA,NA,NA,LAS,PHX,256,0,0,1,NA,0,NA,NA,NA,NA,NA
2000,1,16,7,4,2359,201,202,HP,717,N327AW,57,63,40,-1,5,LAS,PHX,256,5,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,17,1,12,2359,216,202,HP,717,N316AW,64,63,36,14,13,LAS,PHX,256,3,25,0,NA,0,NA,NA,NA,NA,NA
2000,1,18,2,10,2359,212,202,HP,717,N307AW,62,63,39,10,11,LAS,PHX,256,3,20,0,NA,0,NA,NA,NA,NA,NA
2000,1,19,3,2358,2359,200,202,HP,717,N158AW,62,63,41,-2,-1,LAS,PHX,256,4,17,0,NA,0,NA,NA,NA,NA,NA
2000,1,20,4,40,2359,235,202,HP,717,N326AW,55,63,40,33,41,LAS,PHX,256,3,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,21,5,15,2359,217,202,HP,717,N332AW,62,63,39,15,16,LAS,PHX,256,4,19,0,NA,0,NA,NA,NA,NA,NA
2000,1,22,6,4,2359,210,202,HP,717,N150AW,66,63,42,8,5,LAS,PHX,256,7,17,0,NA,0,NA,NA,NA,NA,NA
2000,1,23,7,24,2359,222,202,HP,717,N303AW,58,63,40,20,25,LAS,PHX,256,4,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,24,1,2359,2359,204,202,HP,717,N324AW,65,63,43,2,0,LAS,PHX,256,6,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,25,2,137,2359,333,202,HP,717,N629AW,56,63,38,91,98,LAS,PHX,256,4,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,26,3,2356,2359,205,202,HP,717,N334AW,69,63,45,3,-3,LAS,PHX,256,5,19,0,NA,0,NA,NA,NA,NA,NA
2000,1,27,4,2355,2359,204,202,HP,717,N332AW,69,63,35,2,-4,LAS,PHX,256,4,30,0,NA,0,NA,NA,NA,NA,NA
2000,1,28,5,147,2359,337,202,HP,717,N167AW,50,63,36,95,108,LAS,PHX,256,4,10,0,NA,0,NA,NA,NA,NA,NA
2000,1,29,6,2356,2359,200,202,HP,717,N306AW,64,63,38,-2,-3,LAS,PHX,256,6,20,0,NA,0,NA,NA,NA,NA,NA
2000,1,30,7,2359,2359,202,202,HP,717,N151AW,63,63,38,0,0,LAS,PHX,256,4,21,0,NA,0,NA,NA,NA,NA,NA
2000,1,31,1,2359,2359,208,202,HP,717,N304AW,69,63,36,6,0,LAS,PHX,256,6,27,0,NA,0,NA,NA,NA,NA,NA
2000,1,7,5,130,2359,320,202,HP,726,N187AW,50,63,37,78,91,LAS,PHX,256,5,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,14,5,8,2359,213,202,HP,726,N328AW,65,63,41,11,9,LAS,PHX,256,2,22,0,NA,0,NA,NA,NA,NA,NA
2000,1,21,5,57,2359,254,202,HP,726,N309AW,57,63,40,52,58,LAS,PHX,256,3,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,28,5,108,2359,304,202,HP,726,N309AW,56,63,39,62,69,LAS,PHX,256,5,12,0,NA,0,NA,NA,NA,NA,NA
2000,1,10,1,2314,2315,115,115,HP,760,N641AW,61,60,39,0,-1,LAS,PHX,256,5,17,0,NA,0,NA,NA,NA,NA,NA
2000,1,11,2,22,2315,226,115,HP,760,N631AW,64,60,38,71,67,LAS,PHX,256,6,20,0,NA,0,NA,NA,NA,NA,NA
2000,1,12,3,2312,2315,108,115,HP,760,N622AW,56,60,37,-7,-3,LAS,PHX,256,3,16,0,NA,0,NA,NA,NA,NA,NA
2000,1,13,4,2322,2315,116,115,HP,760,N804AW,54,60,43,1,7,LAS,PHX,256,3,8,0,NA,0,NA,NA,NA,NA,NA
2000,1,14,5,2315,2315,111,115,HP,760,N803AW,56,60,39,-4,0,LAS,PHX,256,3,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,15,6,2315,2315,115,115,HP,760,N641AW,60,60,44,0,0,LAS,PHX,256,3,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,2,7,706,654,911,901,HP,820,N640AW,65,67,44,10,12,LAS,PHX,256,4,17,0,NA,0,NA,NA,NA,NA,NA
2000,1,4,2,655,653,910,858,HP,820,N656AW,75,65,41,12,2,LAS,PHX,256,20,14,0,NA,0,NA,NA,NA,NA,NA
2000,1,5,3,653,653,850,858,HP,820,N632AW,57,65,40,-8,0,LAS,PHX,256,4,13,0,NA,0,NA,NA,NA,NA,NA
2000,1,6,4,753,653,952,858,HP,820,N628AW,59,65,45,54,60,LAS,PHX,256,3,11,0,NA,0,NA,NA,NA,NA,NA
